"Spp","Long","Lat"
"Atta mexicana",-105.291306,20.532417
"Leptoglossus zonatus",-101.248611,21.309166
"Atta mexicana",-104.35692,19.760658
"Atta mexicana",-103.454654,19.711282
"Atta mexicana",-96.892984,19.520682
"Atta mexicana",-100.352173,25.660842
"Atta mexicana",-93.185188,15.909205
"Atta mexicana",-92.195164,16.180526
"Anastrepha ludens",-92.292325,14.765745
"Atta mexicana",-96.171471,15.756399
"Atta mexicana",-100.992192,22.57648
"Atta mexicana",-93.123965,16.768668
"Leptoglossus zonatus",-99.693108,20.88255
"Atta mexicana",-101.018341,22.138313
"Atta mexicana",-100.388243,20.522006
"Atta mexicana",-96.888503,19.516893
"Atta mexicana",-87.00892,14.012482
"Atta mexicana",-100.290864,25.960364
"Atta mexicana",-103.26315,20.296663
"Atta mexicana",-92.114486,17.257838
"Leptoglossus zonatus",-106.286617,23.521156
"Leptoglossus zonatus",-99.154854,23.735263
"Atta mexicana",-104.7521,23.960053
"Atta mexicana",-103.394381,20.665427
"Atta mexicana",-90.888428,16.822452
"Atta mexicana",-98.959725,21.983524
"Atta mexicana",-103.307525,20.737042
"Leptoglossus zonatus",-81.326722,8.008397
"Atta mexicana",-102.280754,21.881402
"Leptoglossus zonatus",-109.69543,23.044539
"Atta mexicana",-100.367058,25.66682
"Atta mexicana",-103.325827,20.293062
"Leptoglossus zonatus",-77.278692,-0.876168
"Leptoglossus zonatus",-75.592838,6.274427
"Atta mexicana",-101.178447,19.698104
"Leptoglossus zonatus",-97.874304,18.760024
"Atta mexicana",-106.380684,23.376859
"Atta mexicana",-97.81264,18.188329
"Leptoglossus zonatus",-87.202772,13.977428
"Leptoglossus zonatus",-100.650002,20.045019
"Atta mexicana",-103.358673,20.67857
"Leptoglossus zonatus",-47.881926,-15.760566
"Leptoglossus zonatus",-117.05227,32.469561
"Leptoglossus zonatus",-86.991275,14.00646
"Atta mexicana",-96.779542,16.992158
"Atta mexicana",-108.915825,26.915688
"Atta mexicana",-102.612579,21.015064
"Atta mexicana",-102.321109,21.915565
"Atta mexicana",-102.331449,21.985331
"Atta mexicana",-101.181406,19.69787
"Atta mexicana",-105.297439,20.695357
"Atta mexicana",-100.387879,20.515274
"Leptoglossus zonatus",-73.521233,5.634595
"Leptoglossus zonatus",-78.48585,-0.116115
"Atta mexicana",-100.914972,19.963996
"Atta mexicana",-100.207725,20.881932
"Atta mexicana",-108.757797,28.374117
"Leptoglossus zonatus",-72.278023,4.347463
"Atta mexicana",-106.415956,23.248553
"Atta mexicana",-103.369125,20.777811
"Atta mexicana",-90.54864,14.632908
"Atta mexicana",-100.063553,25.32665
"Atta mexicana",-100.212972,19.176585
"Leptoglossus zonatus",-103.193106,20.290945
"Atta mexicana",-101.684322,21.1672
"Atta mexicana",-108.947027,27.020288
"Atta mexicana",-103.444886,20.715072
"Atta mexicana",-86.996584,14.013617
"Bemisia tabaci",-78.554731,-0.31663
"Atta mexicana",-100.723334,20.037073
"Atta mexicana",-100.162334,21.103575
"Atta mexicana",-104.223016,19.802923
"Atta mexicana",-100.164679,25.637189
"Atta mexicana",-102.46115,22.266944
"Leptoglossus zonatus",-84.796997,10.2826
"Leptoglossus zonatus",-84.125054,9.935359
"Atta mexicana",-106.687256,24.410349
"Atta mexicana",-97.012672,18.927584
"Atta mexicana",-110.973762,29.139142
"Atta mexicana",-101.335785,20.644918
"Atta mexicana",-97.945028,22.425194
"Trioza anceps",-99.137871,19.222038
"Leptoglossus zonatus",-44.890438,-19.662565
"Atta mexicana",-99.37468,18.600912
"Leptoglossus zonatus",-101.656655,21.040931
"Atta mexicana",-100.213071,25.623476
"Atta mexicana",-96.94343,19.500888
"Atta mexicana",-100.684346,20.048699
"Atta mexicana",-102.316915,21.918032
"Leptoglossus zonatus",-101.685011,21.160225
"Atta mexicana",-90.488235,14.603383
"Atta mexicana",-103.691055,19.26087
"Atta mexicana",-100.34685,20.550836
"Atta mexicana",-106.439831,23.299573
"Atta mexicana",-105.293799,20.688027
"Atta mexicana",-96.946589,19.533063
"Atta mexicana",-103.43665,20.823577
"Leptoglossus zonatus",-46.26778,-14.73973
"Atta mexicana",-110.754711,29.446544
"Leptoglossus zonatus",-84.611214,9.808272
"Bemisia tabaci",-96.129706,15.768419
"Atta mexicana",-90.733728,14.531413
"Atta mexicana",-103.659513,21.50907
"Atta mexicana",-99.195472,18.882297
"Atta mexicana",-103.010244,21.716496
"Leptoglossus zonatus",-84.807003,10.277112
"Atta mexicana",-100.64766,20.106524
"Atta mexicana",-96.70943,17.10142
"Anastrepha ludens",-99.117255,19.330366
"Atta mexicana",-90.733017,14.558297
"Atta mexicana",-100.236479,20.752393
"Atta mexicana",-99.335159,22.847687
"Atta mexicana",-99.819802,20.709623
"Atta mexicana",-101.00204,22.123659
"Leptoglossus zonatus",-83.870571,9.837056
"Atta mexicana",-105.256744,20.559786
"Atta mexicana",-100.313275,25.712518
"Leptoglossus zonatus",-53.43676,-24.921616
"Atta mexicana",-87.219314,14.076834
"Leptoglossus zonatus",-110.2065,23.666895
"Atta mexicana",-104.637467,24.043786
"Leptoglossus zonatus",-75.410008,6.151876
"Atta mexicana",-98.203577,19.001218
"Atta mexicana",-97.833105,22.276876
"Atta mexicana",-103.392082,20.723488
"Leptoglossus zonatus",-84.084575,9.98817
"Atta mexicana",-103.439701,20.677911
"Leptoglossus zonatus",-105.471634,28.272949
"Atta mexicana",-96.700479,17.067017
"Leptoglossus zonatus",-99.990048,20.403847
"Atta mexicana",-100.0363,25.287633
"Anastrepha ludens",-100.27565,25.6307
"Atta mexicana",-104.800777,19.257329
"Atta mexicana",-100.396308,20.61785
"Atta mexicana",-112.814512,31.882701
"Atta mexicana",-103.421296,20.693836
"Atta mexicana",-105.319287,20.511531
"Anastrepha ludens",-86.887978,21.149252
"Atta mexicana",-96.066635,15.783017
"Trioza anceps",-103.395164,20.68161
"Atta mexicana",-101.194992,19.681844
"Atta mexicana",-103.69362,19.247118
"Leptoglossus zonatus",-105.498191,28.260778
"Leptoglossus zonatus",-102.574978,19.51888
"Leptoglossus zonatus",-99.190955,19.323555
"Atta mexicana",-105.322258,20.513167
"Atta mexicana",-102.246819,21.939831
"Atta mexicana",-96.722706,17.070594
"Leptoglossus zonatus",-54.521053,-25.55237
"Atta mexicana",-96.92402,18.902287
"Atta mexicana",-91.258797,14.722488
"Atta mexicana",-96.742363,16.017193
"Leptoglossus zonatus",-56.073643,-9.847195
"Atta mexicana",-101.181418,19.686208
"Leptoglossus zonatus",-99.092075,19.290517
"Atta mexicana",-101.182627,19.684818
"Leptoglossus zonatus",-48.064935,-15.962648
"Atta mexicana",-105.331444,22.22137
"Atta mexicana",-88.410933,18.650678
"Atta mexicana",-99.104542,18.444881
"Leptoglossus zonatus",-79.648585,9.064944
"Leptoglossus zonatus",-75.586355,6.245155
"Atta mexicana",-96.074816,15.775628
"Atta mexicana",-100.26325,25.638021
"Atta mexicana",-101.336277,26.85111
"Atta mexicana",-101.162679,19.689608
"Atta mexicana",-103.407189,20.6599
"Atta mexicana",-102.37075,22.248511
"Atta mexicana",-113.019714,31.94415
"Atta mexicana",-101.170148,19.625917
"Atta mexicana",-100.276883,20.60438
"Leptoglossus zonatus",-96.901475,19.520214
"Atta mexicana",-92.934155,18.001713
"Leptoglossus zonatus",-43.720853,-14.839663
"Leptoglossus zonatus",-99.215904,20.47629
"Atta mexicana",-106.695025,24.412328
"Atta mexicana",-100.743202,20.921379
"Atta mexicana",-113.02007,31.943674
"Atta mexicana",-113.019175,31.943929
"Atta mexicana",-100.130539,19.190744
"Leptoglossus zonatus",-44.540474,-14.180654
"Atta mexicana",-103.382088,20.731518
"Leptoglossus zonatus",-110.066872,24.044236
"Atta mexicana",-102.289899,21.853734
"Leptoglossus zonatus",-99.368254,18.844699
"Atta mexicana",-102.714705,21.849411
"Atta mexicana",-101.166458,19.683087
"Atta mexicana",-100.26303,25.638074
"Atta mexicana",-96.720001,17.063653
"Atta mexicana",-103.982795,20.703097
"Atta mexicana",-98.207482,19.028515
"Atta mexicana",-101.234594,19.697255
"Atta mexicana",-98.196977,17.606385
"Leptoglossus zonatus",-98.789996,22.005372
"Leptoglossus zonatus",-115.33815,31.246875
"Leptoglossus zonatus",-99.236633,18.939625
"Atta mexicana",-99.226174,18.794119
"Atta mexicana",-103.446926,20.605804
"Monalonion velezangeli",-74.105828,4.654255
"Atta mexicana",-100.329494,20.60688
"Atta mexicana",-101.181369,19.697869
"Leptoglossus zonatus",-116.603761,31.881282
"Atta mexicana",-93.095642,16.8289
"Atta mexicana",-100.753525,20.900469
"Leptoglossus zonatus",-92.47396,17.621978
"Atta mexicana",-97.378744,18.483836
"Atta mexicana",-101.199928,19.672684
"Atta mexicana",-98.300586,19.054836
"Atta mexicana",-96.943402,19.519953
"Atta mexicana",-101.355119,20.702153
"Atta mexicana",-103.264,20.296871
"Leptoglossus zonatus",-102.319603,21.839772
"Leptoglossus zonatus",-51.899922,-27.147779
"Leptoglossus zonatus",-84.797067,10.282667
"Leptoglossus zonatus",-96.664015,16.796981
"Leptoglossus zonatus",-104.048443,20.658245
"Atta mexicana",-105.44358,20.868053
"Leptoglossus zonatus",-99.751172,16.835454
"Atta mexicana",-100.128205,19.18787
"Leptoglossus zonatus",-105.495318,28.262304
"Leptoglossus zonatus",-105.496258,28.261803
"Atta mexicana",-101.374003,20.995728
"Atta mexicana",-101.237218,19.695387
"Leptoglossus zonatus",-41.126486,-20.332545
"Atta mexicana",-100.469178,25.639755
"Atta mexicana",-106.720995,24.424133
"Atta mexicana",-100.512524,27.014097
"Leptoglossus zonatus",-110.599179,24.222901
"Atta mexicana",-99.078239,18.888816
"Atta mexicana",-103.286052,20.72784
"Trioza anceps",-99.238618,19.00824
"Atta mexicana",-101.15136,19.684717
"Atta mexicana",-101.181472,19.696894
"Anastrepha ludens",-98.434948,18.902996
"Atta mexicana",-100.382737,20.726629
"Atta mexicana",-101.177353,20.593237
"Atta mexicana",-101.20527,19.666842
"Atta mexicana",-90.746214,14.571641
"Atta mexicana",-100.281823,25.677012
"Atta mexicana",-100.273163,25.763859
"Atta mexicana",-110.910242,29.169545
"Atta mexicana",-102.784123,20.361026
"Atta mexicana",-93.269203,16.798937
"Atta mexicana",-103.341417,20.607439
"Atta mexicana",-96.726589,17.073184
"Atta mexicana",-99.231397,18.90141
"Atta mexicana",-99.457611,17.47698
"Atta mexicana",-102.316545,21.879201
"Atta mexicana",-97.100702,18.863792
"Leptoglossus zonatus",-90.487756,14.600868
"Atta mexicana",-99.609548,18.547071
"Leptoglossus zonatus",-84.210844,10.097758
"Atta mexicana",-103.476552,20.363619
"Atta mexicana",-98.939243,18.839278
"Atta mexicana",-103.373259,20.712586
"Leptoglossus zonatus",-101.164859,19.687754
"Atta mexicana",-101.188123,19.71644
"Leptoglossus zonatus",-88.281668,13.244256
"Leptoglossus zonatus",-54.741665,-2.419466
"Atta mexicana",-103.409594,20.669235
"Atta mexicana",-103.519028,20.621181
"Atta mexicana",-100.724643,20.917617
"Atta mexicana",-105.36771,20.789299
"Atta mexicana",-103.512077,20.746692
"Leptoglossus zonatus",-99.051886,19.469937
"Atta mexicana",-90.550435,14.5979
"Atta mexicana",-102.302037,21.920467
"Atta mexicana",-96.945372,19.512675
"Atta mexicana",-105.455795,20.752281
"Atta mexicana",-108.710831,27.091944
"Leptoglossus zonatus",-86.978621,13.987611
"Atta mexicana",-100.7563,20.69807
"Atta mexicana",-103.105133,20.05352
"Atta mexicana",-100.388155,20.522159
"Atta mexicana",-98.206961,18.979912
"Atta mexicana",-97.106209,18.158188
"Atta mexicana",-100.276931,20.604574
"Atta mexicana",-105.349189,20.34164
"Atta mexicana",-108.707497,27.098612
"Leptoglossus zonatus",-78.375364,-0.221482
"Leptoglossus zonatus",-87.003104,13.995707
"Atta mexicana",-100.300362,25.738183
"Leptoglossus zonatus",-46.783092,-23.536367
"Leptoglossus zonatus",-111.0523,28.015356
"Leptoglossus zonatus",-51.287341,-27.119717
"Atta mexicana",-96.168442,15.756566
"Atta mexicana",-106.321935,23.877145
"Atta mexicana",-103.311525,20.739224
"Atta mexicana",-99.993494,21.940394
"Atta mexicana",-101.230047,19.71598
"Atta mexicana",-100.276497,20.604513
"Atta mexicana",-107.38579,24.826231
"Atta mexicana",-101.18209,19.696951
"Atta mexicana",-99.179728,18.906242
"Atta mexicana",-97.046846,15.843834
"Leptoglossus zonatus",-103.501211,25.5872
"Atta mexicana",-106.428484,23.229066
"Atta mexicana",-104.686478,24.026855
"Leptoglossus zonatus",-77.937845,0.386978
"Atta mexicana",-96.917867,19.515918
"Atta mexicana",-101.235085,19.695518
"Leptoglossus zonatus",-110.150602,23.540566
"Atta mexicana",-101.164966,19.687767
"Atta mexicana",-97.048828,15.84412
"Atta mexicana",-96.921484,19.518595
"Leptoglossus zonatus",-102.333904,21.965594
"Atta mexicana",-101.190094,19.729909
"Atta mexicana",-102.247802,21.901393
"Atta mexicana",-100.273677,25.729799
"Leptoglossus zonatus",-80.810958,-1.550852
"Atta mexicana",-103.52326,20.71949
"Atta mexicana",-101.119514,19.779577
"Atta mexicana",-109.170883,25.912905
"Atta mexicana",-101.008392,22.103639
"Atta mexicana",-98.117724,19.008114
"Leptoglossus zonatus",-78.622652,-1.228187
"Leptoglossus zonatus",-78.954018,-2.8809
"Atta mexicana",-110.133675,30.062078
"Leptoglossus zonatus",-106.923955,24.124261
"Leptoglossus zonatus",-78.335603,-0.18975
"Atta mexicana",-102.275653,21.911081
"Leptoglossus zonatus",-96.191879,16.457973
"Bemisia tabaci",-99.915984,24.235766
"Atta mexicana",-104.3598,19.774067
"Atta mexicana",-96.977128,19.421922
"Atta mexicana",-105.083416,21.484867
"Leptoglossus zonatus",-99.223381,20.376034
"Atta mexicana",-100.188205,21.086799
"Atta mexicana",-110.950395,29.148722
"Atta mexicana",-105.08376,20.826444
"Atta mexicana",-103.567919,22.185528
"Atta mexicana",-99.290139,18.959884
"Atta mexicana",-99.08246,18.986396
"Atta mexicana",-89.573958,13.97158
"Atta mexicana",-101.200547,19.67356
"Atta mexicana",-103.52791,20.771103
"Atta mexicana",-102.784127,20.846066
"Anastrepha ludens",-100.04122,21.882061
"Atta mexicana",-96.951674,19.444832
"Atta mexicana",-103.454605,20.720388
"Atta mexicana",-99.71277,17.097783
"Bemisia tabaci",-78.497796,-0.123684
"Atta mexicana",-110.132386,30.065164
"Atta mexicana",-109.000367,27.043656
"Atta mexicana",-93.272942,16.804403
"Atta mexicana",-97.014464,17.649727
"Atta mexicana",-104.569372,21.361652
"Atta mexicana",-97.275402,20.803133
"Atta mexicana",-96.949073,19.511042
"Atta mexicana",-100.70436,20.046923
"Heilipus lauri",-74.380387,4.45402
"Atta mexicana",-97.873842,22.226246
"Atta mexicana",-97.470665,18.329866
"Leptoglossus zonatus",-40.384445,-19.755837
"Atta mexicana",-102.277775,21.945853
"Leptoglossus zonatus",-97.379082,18.484471
"Atta mexicana",-105.294801,20.465008
"Atta mexicana",-100.875191,22.057491
"Atta mexicana",-105.341371,20.336556
"Atta mexicana",-100.724258,20.037405
"Atta mexicana",-103.56683,20.625023
"Atta mexicana",-110.950581,29.149425
"Atta mexicana",-99.151718,23.714394
"Atta mexicana",-101.401871,20.691405
"Atta mexicana",-105.235571,20.682989
"Atta mexicana",-93.083902,16.795623
"Atta mexicana",-101.179352,19.698621
"Leptoglossus zonatus",-100.475578,20.63768
"Atta mexicana",-101.426005,20.957962
"Atta mexicana",-112.814793,31.882648
"Atta mexicana",-98.769699,18.680467
"Atta mexicana",-103.396309,20.626183
"Leptoglossus zonatus",-47.891408,-15.773053
"Atta mexicana",-104.02309,20.294974
"Leptoglossus zonatus",-105.496786,28.26147
"Atta mexicana",-101.3838,26.663208
"Atta mexicana",-108.886838,26.941932
"Atta mexicana",-103.458848,20.534963
"Atta mexicana",-99.235605,18.967428
"Atta mexicana",-96.731875,17.070197
"Atta mexicana",-100.444908,20.549667
"Leptoglossus zonatus",-98.703356,20.101259
"Atta mexicana",-105.270164,21.022799
"Atta mexicana",-103.378128,20.740967
"Atta mexicana",-110.119421,28.618923
"Atta mexicana",-101.220792,19.687226
"Leptoglossus zonatus",-78.470007,-0.268604
"Leptoglossus zonatus",-87.004849,13.998215
"Atta mexicana",-103.370462,20.540622
"Leptoglossus zonatus",-72.934941,4.633104
"Atta mexicana",-98.185897,18.998695
"Atta mexicana",-87.192267,14.075297
"Atta mexicana",-101.150832,19.684892
"Atta mexicana",-105.166222,21.092342
"Leptoglossus zonatus",-75.571347,6.212181
"Atta mexicana",-102.441275,19.971238
"Atta mexicana",-101.165774,19.683778
"Atta mexicana",-106.689875,24.409478
"Atta mexicana",-104.13389,24.865619
"Atta mexicana",-105.292853,20.701618
"Atta mexicana",-103.410667,20.66817
"Atta mexicana",-102.273009,21.903648
"Atta mexicana",-100.445459,20.702212
"Atta mexicana",-100.728689,20.9192
"Atta mexicana",-87.197471,14.107632
"Atta mexicana",-103.313634,20.638174
"Leptoglossus zonatus",-104.615696,23.887713
"Atta mexicana",-101.178117,19.700876
"Leptoglossus zonatus",-85.43577,10.628425
"Atta mexicana",-100.7286,19.990296
"Leptoglossus zonatus",-78.429408,-0.345968
"Atta mexicana",-100.361038,25.663658
"Atta mexicana",-100.316095,25.724775
"Atta mexicana",-103.505133,19.701297
"Atta mexicana",-105.457567,20.777416
"Atta mexicana",-100.358583,25.754201
"Heilipus lauri",-96.936695,19.542231
"Atta mexicana",-105.442637,20.86899
"Atta mexicana",-104.054309,20.650054
"Atta mexicana",-100.12218,19.202801
"Atta mexicana",-98.975433,18.967225
"Atta mexicana",-101.329072,20.720682
"Leptoglossus zonatus",-86.999094,14.008835
"Atta mexicana",-100.73653,20.915654
"Atta mexicana",-101.182743,19.685067
"Atta mexicana",-96.869691,19.514276
"Atta mexicana",-101.195539,19.706731
"Leptoglossus zonatus",-47.858873,-15.729392
"Atta mexicana",-100.522123,19.411491
"Leptoglossus zonatus",-49.134902,-16.798622
"Atta mexicana",-103.253276,20.62621
"Atta mexicana",-103.60815,20.772795
"Leptoglossus zonatus",-72.828206,4.677473
"Atta mexicana",-100.263262,25.658128
"Atta mexicana",-99.90092,16.849457
"Atta mexicana",-110.976555,31.273273
"Atta mexicana",-97.448531,20.954821
"Atta mexicana",-100.728606,20.91912
"Atta mexicana",-97.793564,17.799589
"Atta mexicana",-102.903235,21.136629
"Atta mexicana",-108.967058,26.984953
"Atta mexicana",-93.099319,16.813491
"Atta mexicana",-99.231736,18.935207
"Leptoglossus zonatus",-99.701247,22.431346
"Atta mexicana",-105.3676,20.497513
"Atta mexicana",-101.202411,19.68747
"Atta mexicana",-100.447583,20.70305
"Leptoglossus zonatus",-88.045809,14.94796
"Leptoglossus zonatus",-74.366541,4.317882
"Leptoglossus zonatus",-72.208739,7.771094
"Leptoglossus zonatus",-89.63888,21.163171
"Atta mexicana",-105.251924,20.66368
"Atta mexicana",-112.814567,31.882253
"Leptoglossus zonatus",-100.10157,25.891428
"Atta mexicana",-96.723859,17.071375
"Leptoglossus zonatus",-101.180537,19.701988
"Leptoglossus zonatus",-98.936944,18.540278
"Leptoglossus zonatus",-99.048363,18.390841
"Leptoglossus zonatus",-98.9325,18.538056
"Leptoglossus zonatus",-98.960278,18.448056
"Leptoglossus zonatus",-99.053802,18.375549
"Leptoglossus zonatus",-99.049583,18.372499
"Leptoglossus zonatus",-99.056419,18.374861
"Leptoglossus zonatus",-98.9375,18.5275
"Leptoglossus zonatus",-98.958889,18.446111
"Leptoglossus zonatus",-99.054039,18.407089
"Leptoglossus zonatus",-99.052589,18.395241
"Leptoglossus zonatus",-98.976667,18.441667
"Leptoglossus zonatus",-98.937222,18.542222
"Leptoglossus zonatus",-98.931111,18.550278
"Leptoglossus zonatus",-98.938333,18.434444
"Leptoglossus zonatus",-98.993611,18.440278
"Leptoglossus zonatus",-98.955833,18.520556
"Leptoglossus zonatus",-98.940278,18.422222
"Leptoglossus zonatus",-98.939722,18.525556
"Leptoglossus zonatus",-99.06649,18.372339
"Leptoglossus zonatus",-99.05001,18.384519
"Leptoglossus zonatus",-98.936111,18.542778
"Leptoglossus zonatus",-98.936111,18.542222
"Leptoglossus zonatus",-98.926944,18.524167
"Monalonion velezangeli",-74.0575,4.7356
"Aphis gossypii",-89.897222,18.578056
"Aphis gossypii",-89.803889,18.605833
"Aphis gossypii",-89.898611,18.576111
"Aphis gossypii",-89.898611,18.575278
"Aphis gossypii",-89.798333,18.557222
"Aphis gossypii",-89.895,18.564444
"Aphis gossypii",-89.898889,18.578333
"Aphis gossypii",-89.899722,18.575278
"Aphis gossypii",-89.899167,18.576389
"Atta mexicana",-98.657222,17.201667
"Anastrepha ludens",-99.263044,18.938875
"Heilipus apiatus",-54.45005,2.23402
"Atta mexicana",-90.62555,14.098
"Atta mexicana",-110.94659,31.33517
"Atta mexicana",-101.91372,28.26826
"Leptoglossus zonatus",-85.617,10.838
"Atta mexicana",-99.106,23.968
"Atta mexicana",-102.715747,20.058585
"Atta mexicana",-98.08594,24.00633
"Atta mexicana",-99.61304,21.105
"Atta mexicana",-96.50391,16.55196
"Atta mexicana",-100.26369,25.63241
"Atta mexicana",-99.35412,25.45343
"Atta mexicana",-100.13008,22.23238
"Atta mexicana",-103.36487,20.68418
"Atta mexicana",-99.92065,26.48041
"Atta mexicana",-109.91855,29.46198
"Atta mexicana",-102.55279,23.6345
"Atta mexicana",-110.12493,30.09552
"Atta mexicana",-89.274,13.702
"Atta mexicana",-101.21855,20.476263
"Atta mexicana",-93.60917,16.1528
"Atta mexicana",-95.23889,16.324444
"Atta mexicana",-102.715744,20.058584
"Atta mexicana",-110.13357,30.06417
"Atta mexicana",-93.11667,16.753334
"Atta mexicana",-109.89517,29.48106
"Atta mexicana",-103.3438,20.67359
"Atta mexicana",-108.92448,27.02341
"Atta mexicana",-109.74621,29.28774
"Atta mexicana",-103.52769,20.77147
"Atta mexicana",-100.916664,25.033333
"Atta mexicana",-99.60512,18.556547
"Atta mexicana",-110.13389,30.05685
"Atta mexicana",-96.72675,16.677856
"Atta mexicana",-105.23289,21.543306
"Atta mexicana",-99.01618,21.991049
"Atta mexicana",-102,23
"Atta mexicana",-110.13371,30.05632
"Atta mexicana",-98.98187,18.885319
"Atta mexicana",-96.47817,15.867769
"Atta mexicana",-104.89459,21.504166
"Atta mexicana",-93.5992,16.1563
"Atta mexicana",-99.38344,20.73915
"Atta mexicana",-100.88539,21.173506
"Atta mexicana",-92.93794,15.71443
"Atta mexicana",-91.19946,14.53383
"Atta mexicana",-100.68718,21.722095
"Atta mexicana",-54.597878,-20.47824
"Atta mexicana",-97.08421,18.852839
"Atta mexicana",-105.23289,21.542818
"Atta mexicana",-98.2437,21.384567
"Atta mexicana",-110.13035,30.066
"Atta mexicana",-110.12723,30.06988
"Atta mexicana",-86.241905,15.199999
"Atta mexicana",-105.166664,21.833332
"Atta mexicana",-99.19234,23.10105
"Atta mexicana",-99.226616,18.92184
"Atta mexicana",-110.1202,30.08372
"Atta mexicana",-99.881615,16.863794
"Atta mexicana",-110.13474,30.05721
"Atta mexicana",-102.34333,21.961111
"Atta mexicana",-105.03333,19.5
"Atta mexicana",-103.34961,20.659698
"Atta mexicana",-98.921844,18.988031
"Atta mexicana",-112.78584,31.87406
"Atta mexicana",-110.11309,30.09319
"Atta mexicana",-99.18962,21.00878
"Atta mexicana",-96.998085,18.89834
"Atta mexicana",-109.01559,27.01922
"Atta mexicana",-96.72162,17.059418
"Atta mexicana",-103.17143,20.511702
"Atta mexicana",-110.13445,30.05721
"Atta mexicana",-99.369194,20.72554
"Atta mexicana",-97.034134,19.094015
"Atta mexicana",-109.01004,27.0398
"Atta mexicana",-98.44036,18.680387
"Atta mexicana",-99.287224,20.206944
"Atta mexicana",-79.60765,8.95963
"Atta mexicana",-90.53282,14.624795
"Atta mexicana",-99.38246,20.736698
"Atta mexicana",-99.70736,17.774536
"Atta mexicana",-108.945,27.018333
"Atta mexicana",-87.90514,14.87159
"Atta mexicana",-112.848816,31.857428
"Atta mexicana",-73.63333,4.15
"Atta mexicana",-99.01074,21.994665
"Atta mexicana",-87.00795,14.01297
"Atta mexicana",-97.85342,22.29448
"Atta mexicana",-93.59878,16.15687
"Atta mexicana",-100.89174,18.639868
"Atta mexicana",-101.01637,19.720488
"Atta mexicana",-99.285835,20.207222
"Atta mexicana",-109.24834,29.675
"Atta mexicana",-103.1846,20.305159
"Atta mexicana",-99.52733,18.341852
"Leptoglossus zonatus",-85.615491,10.83641
"Leptoglossus zonatus",-84.266667,9.911111
"Leptoglossus zonatus",-83.263799,8.979096
"Leptoglossus zonatus",-83.283128,8.759387
"Leptoglossus zonatus",-85.731015,10.901925
"Leptoglossus zonatus",-85.541069,10.983166
"Leptoglossus zonatus",-85.495244,10.962542
"Anastrepha ludens",-83.030709,9.661438
"Leptoglossus zonatus",-83.027702,9.671765
"Leptoglossus zonatus",-85.564946,11.005677
"Leptoglossus zonatus",-85.373656,10.168217
"Leptoglossus zonatus",-84.039606,10.041792
"Leptoglossus zonatus",-85.80517,10.915153
"Leptoglossus zonatus",-85.31837,10.251411
"Leptoglossus zonatus",-85.524793,11.033856
"Leptoglossus zonatus",-85.351913,10.776784
"Leptoglossus zonatus",-83.566714,8.679096
"Leptoglossus zonatus",-85.573539,10.865507
"Leptoglossus zonatus",-85.465274,10.897554
"Leptoglossus zonatus",-84.093477,9.97362
"Leptoglossus zonatus",-85.352345,10.349119
"Leptoglossus zonatus",-84.182847,9.98905
"Leptoglossus zonatus",-84.608119,9.767453
"Leptoglossus zonatus",-85.579301,10.705454
"Leptoglossus zonatus",-85.579975,10.874071
"Leptoglossus zonatus",-85.731061,10.901925
"Leptoglossus zonatus",-85.67479,10.802713
"Leptoglossus zonatus",-85.470423,10.930083
"Leptoglossus zonatus",-84.904077,10.382787
"Leptoglossus zonatus",-84.608124,9.774233
"Leptoglossus zonatus",-85.699959,10.807579
"Anastrepha ludens",-100.0333,25.28333
"Aphis gossypii",-47.083333,-22.9
"Aphis gossypii",-76.9467,-12.0858
"Leptoglossus zonatus",-80.164745,8.379232
"Aphis gossypii",-76.5421,-12.5262
"Aphis gossypii",-76.639,-12.6529
"Aphis gossypii",-76.99424,-12.0824
"Leptoglossus zonatus",-76.297646,3.544304
"Leptoglossus zonatus",-83.683333,9.9
"Aphis gossypii",-76.9476,-12.0855
"Atta mexicana",-97.21667,19.96667
"Aphis gossypii",-76.9397,-12.0846
"Anastrepha manizaliensis",-74.39775,4.759528
"Leptoglossus zonatus",-100.486667,21.6375
"Leptoglossus zonatus",-73.184767,5.20105
"Leptoglossus zonatus",-73.19985,5.225917
"Anastrepha ludens",-99.1347,19.4028
"Conotrachelus perseae",-101.917404,19.420483
"Conotrachelus perseae",-84.158783,10.060529
"Conotrachelus perseae",-90.505329,14.621007
"Conotrachelus perseae",-98.431562,18.909726
"Conotrachelus aguacatae",-102.249611,20.478355
"Conotrachelus perseae",-102.05,19.4
"Conotrachelus aguacatae",-103.809517,19.206246
"Conotrachelus perseae",-84.211628,10.016247
"Heilipus lauri",-97.011601,18.900906
"Heilipus lauri",-87.559361,15.229701
"Conotrachelus perseae",-84.480851,10.090518
"Conotrachelus aguacatae",-99.228488,18.933725
"Conotrachelus perseae",-90.370833,15.470833
"Anastrepha ludens",-80.71,8.59
"Bemisia tabaci",-89.720833,20.893333
"Bemisia tabaci",-89.638889,21.029722
"Bemisia tabaci",-47.93,-15.93
"Coccus hesperidum",-70.88,-30.72
"Anastrepha manizaliensis",-74.24275,5.053028
"Bemisia tabaci",-48.01,-15.81
"Hemiberlesia lataniae",-71.1,-32.44
"Hemiberlesia lataniae",-71.19,-32.86
"Bemisia tabaci",-47.35,-15.61
